created_on,Consumption,Status
2022-04-22 11:03:42+00:00,504,Normal
2022-04-22 11:10:47+00:00,716,Normal
2022-04-22 11:13:42+00:00,211,Normal
2022-04-22 11:18:43+00:00,4,Normal
2022-04-22 11:23:44+00:00,0,Normal
2022-04-22 11:28:43+00:00,0,Normal
2022-04-22 11:33:43+00:00,11,Normal
2022-04-22 11:40:47+00:00,17,Normal
2022-04-22 11:43:43+00:00,3,Normal
2022-04-22 11:48:43+00:00,33,Normal
2022-04-22 11:53:45+00:00,129,Normal
2022-04-22 11:58:44+00:00,0,Normal
2022-04-22 12:03:45+00:00,15,Normal
2022-04-22 12:10:49+00:00,5,Normal
2022-04-22 12:13:45+00:00,29,Normal
2022-04-22 12:18:44+00:00,83,Normal
2022-04-22 12:23:42+00:00,2,Normal
2022-04-22 12:28:42+00:00,0,Normal
2022-04-22 12:33:43+00:00,0,Normal
2022-04-22 12:40:47+00:00,0,Normal
2022-04-22 12:43:41+00:00,0,Normal
2022-04-22 12:48:42+00:00,0,Normal
2022-04-22 12:53:44+00:00,0,Normal
2022-04-22 12:58:43+00:00,0,Normal
2022-04-22 13:03:42+00:00,65,Normal
2022-04-22 13:10:48+00:00,719,Normal
2022-04-22 13:13:42+00:00,301,Normal
2022-04-22 13:18:43+00:00,517,Normal
2022-04-22 13:23:43+00:00,517,Normal
2022-04-22 13:28:42+00:00,500,Normal
2022-04-22 13:33:42+00:00,512,Normal
2022-04-22 13:40:50+00:00,730,Normal
2022-04-22 13:43:42+00:00,303,Normal
2022-04-22 13:48:42+00:00,516,Normal
2022-04-22 13:53:42+00:00,487,Normal
2022-04-22 13:58:45+00:00,16,Normal
2022-04-22 14:03:44+00:00,39,Normal
2022-04-22 14:10:47+00:00,0,Normal
2022-04-22 14:13:43+00:00,0,Normal
2022-04-22 14:18:43+00:00,0,Normal
2022-04-22 14:23:42+00:00,0,Normal
2022-04-22 14:28:42+00:00,0,Normal
2022-04-22 14:33:43+00:00,0,Normal
2022-04-22 14:40:47+00:00,9,Normal
2022-04-22 14:43:41+00:00,0,Normal
2022-04-22 14:48:42+00:00,0,Normal
2022-04-22 14:53:41+00:00,0,Normal
2022-04-22 14:58:43+00:00,0,Normal
2022-04-22 15:03:44+00:00,0,Normal
2022-04-22 15:10:52+00:00,0,Normal
2022-04-22 15:13:44+00:00,0,Normal
2022-04-22 15:18:43+00:00,8,Normal
2022-04-22 15:23:43+00:00,0,Normal
2022-04-22 15:28:45+00:00,0,Normal
2022-04-22 15:33:42+00:00,273,Normal
2022-04-22 15:40:46+00:00,0,Normal
2022-04-22 15:43:44+00:00,12,Normal
2022-04-22 15:48:41+00:00,8,Normal
2022-04-22 15:53:43+00:00,4,Normal
2022-04-22 15:58:44+00:00,149,Normal
2022-04-22 16:03:42+00:00,518,Normal
2022-04-22 16:10:48+00:00,714,Normal
2022-04-22 16:13:45+00:00,293,Normal
2022-04-22 16:18:45+00:00,518,Normal
2022-04-22 16:23:46+00:00,78,Normal
2022-04-22 16:28:43+00:00,0,Normal
2022-04-22 16:33:43+00:00,92,Normal
2022-04-22 16:40:49+00:00,322,Normal
2022-04-22 16:43:43+00:00,77,Normal
2022-04-22 16:48:46+00:00,3,Normal
2022-04-22 16:53:44+00:00,0,Normal
2022-04-22 16:58:50+00:00,0,Normal
2022-04-22 17:03:43+00:00,0,Normal
2022-04-22 17:10:48+00:00,0,Normal
2022-04-22 17:13:45+00:00,0,Normal
2022-04-22 17:18:43+00:00,656,Normal
2022-04-22 17:23:43+00:00,781,Normal
2022-04-22 17:28:44+00:00,7,Normal
2022-04-22 17:33:43+00:00,0,Normal
2022-04-22 17:40:50+00:00,502,Normal
2022-04-22 17:43:44+00:00,0,Normal
2022-04-22 17:48:44+00:00,0,Normal
2022-04-22 17:53:44+00:00,8,Normal
2022-04-22 17:58:44+00:00,7,Normal
2022-04-22 18:03:42+00:00,0,Normal
2022-04-22 18:40:49+00:00,2036,Anomaly
2022-04-22 18:43:43+00:00,306,Normal
2022-04-22 18:48:42+00:00,513,Normal
2022-04-22 18:53:44+00:00,22,Normal
2022-04-22 18:58:43+00:00,14,Normal
2022-04-22 19:03:45+00:00,0,Normal
2022-04-22 19:10:47+00:00,60,Normal
2022-04-22 19:13:45+00:00,0,Normal
2022-04-22 19:18:42+00:00,0,Normal
2022-04-22 19:23:45+00:00,4,Normal
2022-04-22 19:28:44+00:00,4,Normal
2022-04-22 19:33:42+00:00,28,Normal
2022-04-22 19:40:47+00:00,6,Normal
2022-04-22 19:43:42+00:00,0,Normal
2022-04-22 19:48:43+00:00,889,Normal
2022-04-22 19:53:41+00:00,392,Normal
2022-04-22 19:58:46+00:00,0,Normal
2022-04-22 20:03:42+00:00,0,Normal
2022-04-22 20:10:46+00:00,0,Normal
2022-04-22 20:13:43+00:00,0,Normal
2022-04-22 20:18:44+00:00,0,Normal
2022-04-22 20:23:43+00:00,0,Normal
2022-04-22 20:28:44+00:00,0,Normal
2022-04-22 20:33:45+00:00,228,Normal
2022-04-22 20:40:47+00:00,209,Normal
2022-04-22 20:43:42+00:00,0,Normal
2022-04-22 20:48:42+00:00,90,Normal
2022-04-22 20:53:42+00:00,521,Normal
2022-04-22 20:58:42+00:00,385,Normal
2022-04-22 21:03:44+00:00,545,Normal
2022-04-22 21:10:46+00:00,763,Normal
2022-04-22 21:13:41+00:00,290,Normal
2022-04-22 21:18:41+00:00,99,Normal
2022-04-22 21:23:44+00:00,1,Normal
2022-04-22 21:28:41+00:00,0,Normal
2022-04-22 21:33:42+00:00,0,Normal
2022-04-22 21:40:49+00:00,1,Normal
2022-04-22 21:43:42+00:00,0,Normal
2022-04-22 21:48:43+00:00,0,Normal
2022-04-22 21:53:44+00:00,0,Normal
2022-04-22 21:58:43+00:00,0,Normal
2022-04-22 22:03:41+00:00,0,Normal
2022-04-22 22:10:47+00:00,0,Normal
2022-04-22 22:13:43+00:00,0,Normal
2022-04-22 22:18:43+00:00,0,Normal
2022-04-22 22:24:12+00:00,0,Normal
2022-04-22 22:28:42+00:00,13,Normal
2022-04-22 22:33:41+00:00,8,Normal
2022-04-22 22:40:47+00:00,738,Normal
2022-04-22 22:43:42+00:00,302,Normal
2022-04-22 22:48:41+00:00,483,Normal
2022-04-22 22:53:41+00:00,401,Normal
2022-04-22 22:58:42+00:00,498,Normal
2022-04-22 23:03:41+00:00,494,Normal
2022-04-22 23:10:47+00:00,311,Normal
2022-04-22 23:13:43+00:00,96,Normal
2022-04-22 23:18:41+00:00,165,Normal
2022-04-22 23:23:42+00:00,166,Normal
2022-04-22 23:28:48+00:00,175,Normal
2022-04-22 23:33:42+00:00,173,Normal
2022-04-22 23:40:49+00:00,243,Normal
2022-04-22 23:43:43+00:00,101,Normal
2022-04-22 23:48:45+00:00,173,Normal
2022-04-22 23:53:43+00:00,173,Normal
2022-04-22 23:58:45+00:00,172,Normal
2022-04-23 23:58:23+00:00,467.9,Normal
2022-04-23 00:03:42+00:00,170,Normal
2022-04-23 00:10:48+00:00,240,Normal
2022-04-23 00:13:44+00:00,99,Normal
2022-04-23 00:18:43+00:00,170,Normal
2022-04-23 00:23:43+00:00,168,Normal
2022-04-23 00:28:43+00:00,170,Normal
2022-04-23 00:33:43+00:00,168,Normal
2022-04-23 00:40:48+00:00,237,Normal
2022-04-23 00:43:45+00:00,98,Normal
2022-04-23 00:48:42+00:00,168,Normal
2022-04-23 00:53:44+00:00,166,Normal
2022-04-23 00:58:42+00:00,168,Normal
2022-04-23 01:03:44+00:00,167,Normal
2022-04-23 01:10:48+00:00,235,Normal
2022-04-23 01:13:44+00:00,97,Normal
2022-04-23 01:18:43+00:00,167,Normal
2022-04-23 01:23:43+00:00,164,Normal
2022-04-23 01:28:44+00:00,158,Normal
2022-04-23 01:33:44+00:00,162,Normal
2022-04-23 01:40:48+00:00,229,Normal
2022-04-23 01:43:43+00:00,99,Normal
2022-04-23 01:48:43+00:00,169,Normal
2022-04-23 01:53:42+00:00,164,Normal
2022-04-23 01:58:43+00:00,162,Normal
2022-04-23 02:03:45+00:00,376,Normal
2022-04-23 02:10:48+00:00,703,Normal
2022-04-23 02:13:41+00:00,303,Normal
2022-04-23 02:18:42+00:00,551,Normal
2022-04-23 02:23:44+00:00,557,Normal
2022-04-23 02:28:43+00:00,557,Normal
2022-04-23 02:33:44+00:00,556,Normal
2022-04-23 02:40:49+00:00,784,Normal
2022-04-23 02:43:45+00:00,324,Normal
2022-04-23 02:48:45+00:00,553,Normal
2022-04-23 02:53:42+00:00,553,Normal
2022-04-23 02:58:44+00:00,552,Normal
2022-04-23 03:03:42+00:00,116,Normal
2022-04-23 03:10:48+00:00,39,Normal
2022-04-23 03:13:44+00:00,0,Normal
2022-04-23 03:18:43+00:00,0,Normal
2022-04-23 03:23:44+00:00,45,Normal
2022-04-23 03:28:44+00:00,0,Normal
2022-04-23 03:33:47+00:00,7,Normal
2022-04-23 03:40:49+00:00,68,Normal
2022-04-23 03:43:45+00:00,39,Normal
2022-04-23 03:48:43+00:00,0,Normal
2022-04-23 03:53:44+00:00,0,Normal
2022-04-23 03:58:44+00:00,780,Normal
2022-04-23 04:03:44+00:00,853,Normal
2022-04-23 04:10:46+00:00,264,Normal
2022-04-23 04:13:42+00:00,164,Normal
2022-04-23 04:18:42+00:00,83,Normal
2022-04-23 04:23:43+00:00,120,Normal
2022-04-23 04:28:44+00:00,533,Normal
2022-04-23 05:13:42+00:00,567,Normal
2022-04-23 05:18:41+00:00,0,Normal
2022-04-23 05:23:42+00:00,27,Normal
2022-04-23 05:28:43+00:00,81,Normal
2022-04-23 05:33:41+00:00,238,Normal
2022-04-23 05:40:48+00:00,0,Normal
2022-04-23 05:43:44+00:00,0,Normal
2022-04-23 05:48:42+00:00,2,Normal
2022-04-23 05:53:43+00:00,60,Normal
2022-04-23 05:58:42+00:00,13,Normal
2022-04-23 06:03:41+00:00,2,Normal
2022-04-23 06:10:51+00:00,36,Normal
2022-04-23 06:13:43+00:00,107,Normal
2022-04-23 06:18:44+00:00,466,Normal
2022-04-23 06:23:45+00:00,451,Normal
2022-04-23 06:28:45+00:00,227,Normal
2022-04-23 06:33:48+00:00,3,Normal
2022-04-23 06:40:48+00:00,95,Normal
2022-04-23 06:43:45+00:00,105,Normal
2022-04-23 06:48:45+00:00,687,Normal
2022-04-23 06:53:43+00:00,451,Normal
2022-04-23 06:58:43+00:00,12,Normal
2022-04-23 07:03:45+00:00,19,Normal
2022-04-23 07:10:50+00:00,66,Normal
2022-04-23 07:13:45+00:00,285,Normal
2022-04-23 07:18:44+00:00,468,Normal
2022-04-23 07:23:44+00:00,489,Normal
2022-04-23 07:28:43+00:00,146,Normal
2022-04-23 07:33:44+00:00,178,Normal
2022-04-23 07:40:51+00:00,9,Normal
2022-04-23 07:43:43+00:00,71,Normal
2022-04-23 07:48:44+00:00,418,Normal
2022-04-23 07:53:43+00:00,458,Normal
2022-04-23 07:58:43+00:00,484,Normal
2022-04-23 08:03:42+00:00,154,Normal
2022-04-23 08:10:46+00:00,180,Normal
2022-04-23 08:13:43+00:00,45,Normal
2022-04-23 08:18:43+00:00,27,Normal
2022-04-23 08:23:43+00:00,81,Normal
2022-04-23 08:28:44+00:00,71,Normal
2022-04-23 08:33:47+00:00,23,Normal
2022-04-23 08:40:47+00:00,11,Normal
2022-04-23 08:43:45+00:00,0,Normal
2022-04-23 08:48:43+00:00,16,Normal
2022-04-23 08:53:44+00:00,16,Normal
2022-04-23 08:58:46+00:00,87,Normal
2022-04-23 09:03:44+00:00,96,Normal
2022-04-23 09:10:48+00:00,253,Normal
2022-04-23 09:13:43+00:00,3,Normal
2022-04-23 09:18:46+00:00,4,Normal
2022-04-23 09:23:43+00:00,3,Normal
2022-04-23 09:28:43+00:00,10,Normal
2022-04-23 09:33:42+00:00,2,Normal
2022-04-23 09:40:48+00:00,35,Normal
2022-04-23 09:43:46+00:00,15,Normal
2022-04-23 09:48:45+00:00,7,Normal
2022-04-23 09:53:42+00:00,16,Normal
2022-04-23 09:58:45+00:00,100,Normal
2022-04-23 10:03:43+00:00,120,Normal
2022-04-23 10:10:47+00:00,71,Normal
2022-04-23 10:13:42+00:00,10,Normal
2022-04-23 10:18:43+00:00,9,Normal
2022-04-23 10:23:45+00:00,362,Normal
2022-04-23 10:28:47+00:00,508,Normal
2022-04-23 10:33:43+00:00,506,Normal
2022-04-23 10:40:48+00:00,712,Normal
2022-04-23 10:43:43+00:00,297,Normal
2022-04-23 10:48:42+00:00,492,Normal
2022-04-23 10:53:44+00:00,481,Normal
2022-04-23 10:58:43+00:00,500,Normal
2022-04-23 11:03:42+00:00,492,Normal
2022-04-23 11:10:49+00:00,704,Normal
2022-04-23 11:13:43+00:00,292,Normal
2022-04-23 11:18:44+00:00,501,Normal
2022-04-23 11:23:43+00:00,359,Normal
2022-04-23 11:28:44+00:00,0,Normal
2022-04-23 11:33:43+00:00,0,Normal
2022-04-23 11:40:48+00:00,13,Normal
2022-04-23 11:43:43+00:00,0,Normal
2022-04-23 11:48:43+00:00,39,Normal
2022-04-23 11:53:43+00:00,3,Normal
2022-04-23 11:58:44+00:00,0,Normal
2022-04-23 12:03:45+00:00,0,Normal
2022-04-23 12:10:51+00:00,11,Normal
2022-04-23 12:13:43+00:00,0,Normal
2022-04-23 12:18:43+00:00,17,Normal
2022-04-23 12:23:43+00:00,67,Normal
2022-04-23 12:28:44+00:00,149,Normal
2022-04-23 12:33:42+00:00,134,Normal
2022-04-23 12:40:50+00:00,180,Normal
2022-04-23 12:43:44+00:00,76,Normal
2022-04-23 12:48:45+00:00,127,Normal
2022-04-23 12:53:48+00:00,118,Normal
2022-04-23 12:58:44+00:00,6,Normal
2022-04-23 13:03:45+00:00,264,Normal
2022-04-23 13:10:51+00:00,491,Normal
2022-04-23 13:13:43+00:00,0,Normal
2022-04-23 13:23:43+00:00,18,Normal
2022-04-23 13:28:45+00:00,49,Normal
2022-04-23 13:33:43+00:00,0,Normal
2022-04-23 13:40:47+00:00,8,Normal
2022-04-23 13:43:42+00:00,0,Normal
2022-04-23 13:48:42+00:00,16,Normal
2022-04-23 13:53:42+00:00,7,Normal
2022-04-23 13:58:42+00:00,6,Normal
2022-04-23 14:03:42+00:00,8,Normal
2022-04-23 14:10:48+00:00,4,Normal
2022-04-23 14:13:42+00:00,115,Normal
2022-04-23 14:18:42+00:00,548,Normal
2022-04-23 14:28:43+00:00,1070,Anomaly
2022-04-23 14:33:42+00:00,512,Normal
2022-04-23 14:43:42+00:00,169,Normal
2022-04-23 14:48:42+00:00,2,Normal
2022-04-23 14:53:42+00:00,16,Normal
2022-04-23 14:58:42+00:00,61,Normal
2022-04-23 15:03:43+00:00,4,Normal
2022-04-23 15:10:48+00:00,60,Normal
2022-04-23 15:13:42+00:00,3,Normal
2022-04-23 15:18:42+00:00,0,Normal
2022-04-23 15:23:41+00:00,0,Normal
2022-04-23 15:28:45+00:00,6,Normal
2022-04-23 15:33:42+00:00,86,Normal
2022-04-23 15:40:49+00:00,752,Normal
2022-04-23 15:43:41+00:00,152,Normal
2022-04-23 15:48:42+00:00,281,Normal
2022-04-23 15:53:42+00:00,619,Normal
2022-04-23 15:58:43+00:00,296,Normal
2022-04-23 16:03:43+00:00,294,Normal
2022-04-23 16:10:48+00:00,469,Normal
2022-04-23 16:13:43+00:00,206,Normal
2022-04-23 16:18:43+00:00,340,Normal
2022-04-23 16:23:43+00:00,366,Normal
2022-04-23 16:28:44+00:00,247,Normal
2022-04-23 16:33:44+00:00,371,Normal
2022-04-23 16:40:47+00:00,401,Normal
2022-04-23 16:43:42+00:00,176,Normal
2022-04-23 16:48:42+00:00,285,Normal
2022-04-23 16:53:46+00:00,299,Normal
2022-04-23 16:58:42+00:00,280,Normal
2022-04-23 17:03:43+00:00,485,Normal
2022-04-23 17:10:50+00:00,783,Normal
2022-04-23 17:13:44+00:00,324,Normal
2022-04-23 17:18:45+00:00,552,Normal
2022-04-23 17:23:42+00:00,550,Normal
2022-04-23 17:28:42+00:00,400,Normal
2022-04-23 17:33:43+00:00,220,Normal
2022-04-23 17:40:47+00:00,306,Normal
2022-04-23 17:43:42+00:00,126,Normal
2022-04-23 17:48:42+00:00,217,Normal
2022-04-23 17:53:43+00:00,219,Normal
2022-04-23 17:58:44+00:00,220,Normal
2022-04-23 18:03:44+00:00,220,Normal
2022-04-23 18:10:47+00:00,309,Normal
2022-04-23 18:13:45+00:00,129,Normal
2022-04-23 18:18:43+00:00,220,Normal
2022-04-23 18:23:43+00:00,219,Normal
2022-04-23 18:28:46+00:00,221,Normal
2022-04-23 18:33:45+00:00,220,Normal
2022-04-23 18:40:50+00:00,312,Normal
2022-04-23 18:43:43+00:00,127,Normal
2022-04-23 18:48:48+00:00,219,Normal
2022-04-23 18:53:45+00:00,444,Normal
2022-04-23 18:58:46+00:00,557,Normal
2022-04-23 19:03:44+00:00,550,Normal
2022-04-23 19:10:51+00:00,784,Normal
2022-04-23 19:13:45+00:00,322,Normal
2022-04-23 19:18:45+00:00,547,Normal
2022-04-23 19:23:42+00:00,523,Normal
2022-04-23 19:28:42+00:00,544,Normal
2022-04-23 19:33:42+00:00,540,Normal
2022-04-23 19:40:49+00:00,775,Normal
2022-04-23 19:43:43+00:00,83,Normal
2022-04-23 19:48:43+00:00,103,Normal
2022-04-23 19:53:44+00:00,100,Normal
2022-04-23 19:58:43+00:00,388,Normal
2022-04-23 20:03:45+00:00,154,Normal
2022-04-23 20:10:55+00:00,175,Normal
2022-04-23 20:13:44+00:00,60,Normal
2022-04-23 20:18:44+00:00,103,Normal
2022-04-23 20:23:44+00:00,103,Normal
2022-04-23 20:28:43+00:00,101,Normal
2022-04-23 20:33:44+00:00,116,Normal
2022-04-23 20:40:48+00:00,145,Normal
2022-04-23 20:43:45+00:00,60,Normal
2022-04-23 20:48:43+00:00,103,Normal
2022-04-23 20:53:44+00:00,104,Normal
2022-04-23 20:58:43+00:00,105,Normal
2022-04-23 21:03:45+00:00,190,Normal
2022-04-23 21:10:49+00:00,144,Normal
2022-04-23 21:13:43+00:00,60,Normal
2022-04-23 21:18:45+00:00,459,Normal
2022-04-23 21:23:43+00:00,559,Normal
2022-04-23 21:28:46+00:00,556,Normal
2022-04-23 21:33:43+00:00,554,Normal
2022-04-23 21:40:49+00:00,763,Normal
2022-04-23 21:43:43+00:00,315,Normal
2022-04-23 21:48:42+00:00,533,Normal
2022-04-23 21:53:44+00:00,541,Normal
2022-04-23 21:58:44+00:00,549,Normal
2022-04-23 22:03:44+00:00,549,Normal
2022-04-23 22:10:47+00:00,774,Normal
2022-04-23 22:13:43+00:00,61,Normal
2022-04-23 22:18:45+00:00,127,Normal
2022-04-23 22:23:43+00:00,173,Normal
2022-04-23 22:28:44+00:00,103,Normal
2022-04-23 22:33:43+00:00,104,Normal
2022-04-23 22:40:47+00:00,181,Normal
2022-04-23 22:43:44+00:00,64,Normal
2022-04-23 22:48:43+00:00,157,Normal
2022-04-23 22:53:45+00:00,108,Normal
2022-04-23 22:58:42+00:00,963,Anomaly
2022-04-23 23:03:42+00:00,191,Normal
2022-04-23 23:10:47+00:00,692,Normal
2022-04-23 23:13:43+00:00,280,Normal
2022-04-23 23:18:43+00:00,383,Normal
2022-04-23 23:23:45+00:00,337,Normal
2022-04-23 23:28:42+00:00,445,Normal
2022-04-23 23:33:42+00:00,946,Anomaly
2022-04-23 23:40:47+00:00,172,Normal
2022-04-23 23:43:42+00:00,56,Normal
2022-04-23 23:48:42+00:00,116,Normal
2022-04-23 23:53:43+00:00,398,Normal
2022-04-23 23:58:43+00:00,327,Normal
2022-04-24 00:03:42+00:00,409,Normal
2022-04-24 00:10:46+00:00,190,Normal
2022-04-24 00:13:46+00:00,60,Normal
2022-04-24 00:18:44+00:00,66,Normal
2022-04-24 00:23:45+00:00,0,Normal
2022-04-24 00:28:43+00:00,0,Normal
2022-04-24 00:33:44+00:00,0,Normal
2022-04-24 00:40:49+00:00,4,Normal
2022-04-24 00:43:44+00:00,0,Normal
2022-04-24 00:48:43+00:00,4,Normal
2022-04-24 00:53:42+00:00,0,Normal
2022-04-24 00:58:44+00:00,0,Normal
2022-04-24 01:03:44+00:00,0,Normal
2022-04-24 01:10:48+00:00,0,Normal
2022-04-24 01:13:43+00:00,0,Normal
2022-04-24 01:18:42+00:00,0,Normal
2022-04-24 01:23:44+00:00,0,Normal
2022-04-24 01:28:41+00:00,0,Normal
2022-04-24 01:33:42+00:00,0,Normal
2022-04-24 01:40:46+00:00,52,Normal
2022-04-24 01:43:42+00:00,119,Normal
2022-04-24 01:48:44+00:00,14,Normal
2022-04-24 01:53:43+00:00,0,Normal
2022-04-24 01:58:44+00:00,90,Normal
2022-04-24 02:03:44+00:00,525,Normal
2022-04-24 02:10:47+00:00,738,Normal
2022-04-24 02:13:44+00:00,305,Normal
2022-04-24 02:18:42+00:00,521,Normal
2022-04-24 02:23:43+00:00,519,Normal
2022-04-24 02:28:42+00:00,517,Normal
2022-04-24 02:33:43+00:00,515,Normal
2022-04-24 02:40:48+00:00,687,Normal
2022-04-24 02:43:43+00:00,0,Normal
2022-04-24 02:48:42+00:00,0,Normal
2022-04-24 02:53:42+00:00,170,Normal
2022-04-24 02:58:45+00:00,2,Normal
2022-04-24 03:03:43+00:00,4,Normal
2022-04-24 03:10:48+00:00,3,Normal
2022-04-24 03:13:43+00:00,0,Normal
2022-04-24 03:18:43+00:00,0,Normal
2022-04-24 03:23:43+00:00,0,Normal
2022-04-24 03:28:43+00:00,0,Normal
2022-04-24 03:33:45+00:00,0,Normal
2022-04-24 03:40:47+00:00,0,Normal
2022-04-24 03:43:43+00:00,0,Normal
2022-04-24 03:48:43+00:00,0,Normal
2022-04-24 03:53:43+00:00,2,Normal
2022-04-24 03:58:43+00:00,0,Normal
2022-04-24 04:03:44+00:00,68,Normal
2022-04-24 04:10:47+00:00,137,Normal
2022-04-24 04:13:43+00:00,0,Normal
2022-04-24 04:18:43+00:00,1,Normal
2022-04-24 04:23:43+00:00,328,Normal
2022-04-24 04:28:45+00:00,499,Normal
2022-04-24 04:33:43+00:00,480,Normal
2022-04-24 04:40:49+00:00,734,Normal
2022-04-24 04:43:43+00:00,303,Normal
2022-04-24 04:48:43+00:00,519,Normal
2022-04-24 04:53:45+00:00,521,Normal
2022-04-24 04:58:43+00:00,229,Normal
2022-04-24 05:03:44+00:00,161,Normal
2022-04-24 05:10:48+00:00,229,Normal
2022-04-24 05:13:43+00:00,95,Normal
2022-04-24 05:18:43+00:00,163,Normal
2022-04-24 05:23:44+00:00,162,Normal
2022-04-24 05:28:43+00:00,162,Normal
2022-04-24 05:33:43+00:00,161,Normal
2022-04-24 05:40:47+00:00,230,Normal
2022-04-24 05:43:45+00:00,95,Normal
2022-04-24 05:48:43+00:00,162,Normal
2022-04-24 05:53:44+00:00,161,Normal
2022-04-24 05:58:47+00:00,162,Normal
2022-04-24 06:03:43+00:00,162,Normal
2022-04-24 06:10:48+00:00,149,Normal
2022-04-24 06:13:42+00:00,58,Normal
2022-04-24 06:18:42+00:00,93,Normal
2022-04-24 06:23:43+00:00,97,Normal
2022-04-24 06:28:44+00:00,99,Normal
2022-04-24 06:33:42+00:00,91,Normal
2022-04-24 06:40:49+00:00,159,Normal
2022-04-24 06:43:43+00:00,70,Normal
2022-04-24 06:48:44+00:00,99,Normal
2022-04-24 06:53:44+00:00,103,Normal
2022-04-24 06:58:43+00:00,108,Normal
2022-04-24 07:03:44+00:00,385,Normal
2022-04-24 07:10:48+00:00,764,Normal
2022-04-24 07:13:44+00:00,239,Normal
2022-04-24 07:18:43+00:00,129,Normal
2022-04-24 07:23:45+00:00,128,Normal
2022-04-24 07:28:44+00:00,151,Normal
2022-04-24 07:33:43+00:00,127,Normal
2022-04-24 07:40:50+00:00,594,Normal
2022-04-24 07:43:43+00:00,314,Normal
2022-04-24 07:48:43+00:00,545,Normal
2022-04-24 07:53:44+00:00,537,Normal
2022-04-24 07:58:45+00:00,514,Normal
2022-04-24 08:03:45+00:00,524,Normal
2022-04-24 08:10:49+00:00,743,Normal
2022-04-24 08:13:42+00:00,307,Normal
2022-04-24 08:18:44+00:00,346,Normal
2022-04-24 08:23:43+00:00,19,Normal
2022-04-24 08:28:43+00:00,39,Normal
2022-04-24 08:33:48+00:00,27,Normal
2022-04-24 08:40:47+00:00,220,Normal
2022-04-24 08:43:43+00:00,0,Normal
2022-04-24 08:48:43+00:00,10,Normal
2022-04-24 08:53:44+00:00,4,Normal
2022-04-24 08:58:43+00:00,11,Normal
2022-04-24 09:03:44+00:00,0,Normal
2022-04-24 09:10:48+00:00,17,Normal
2022-04-24 09:13:43+00:00,4,Normal
2022-04-24 09:18:43+00:00,59,Normal
2022-04-24 09:23:43+00:00,133,Normal
2022-04-24 09:28:42+00:00,131,Normal
2022-04-24 09:33:43+00:00,504,Normal
2022-04-24 09:40:49+00:00,508,Normal
2022-04-24 09:43:45+00:00,54,Normal
2022-04-24 09:48:45+00:00,94,Normal
2022-04-24 09:53:43+00:00,108,Normal
2022-04-24 09:58:45+00:00,104,Normal
2022-04-24 10:03:42+00:00,103,Normal
2022-04-24 10:10:46+00:00,201,Normal
2022-04-24 10:13:42+00:00,57,Normal
2022-04-24 10:18:44+00:00,98,Normal
2022-04-24 10:23:43+00:00,103,Normal
2022-04-24 10:28:42+00:00,168,Normal
2022-04-24 10:33:43+00:00,173,Normal
2022-04-24 10:40:46+00:00,195,Normal
2022-04-24 10:43:43+00:00,58,Normal
2022-04-24 10:48:43+00:00,157,Normal
2022-04-24 10:53:42+00:00,156,Normal
2022-04-24 10:58:43+00:00,180,Normal
2022-04-24 11:03:45+00:00,529,Normal
2022-04-24 11:10:46+00:00,757,Normal
2022-04-24 11:13:42+00:00,317,Normal
2022-04-24 11:18:43+00:00,547,Normal
2022-04-24 11:23:43+00:00,537,Normal
2022-04-24 11:28:42+00:00,318,Normal
2022-04-24 11:33:42+00:00,10,Normal
2022-04-24 11:40:46+00:00,22,Normal
2022-04-24 11:43:43+00:00,27,Normal
2022-04-24 11:48:42+00:00,525,Normal
2022-04-24 11:53:42+00:00,552,Normal
2022-04-24 11:58:46+00:00,528,Normal
2022-04-24 12:03:44+00:00,521,Normal
2022-04-24 12:10:47+00:00,721,Normal
2022-04-24 12:13:43+00:00,299,Normal
2022-04-24 12:18:43+00:00,537,Normal
2022-04-24 12:23:44+00:00,539,Normal
2022-04-24 12:28:45+00:00,538,Normal
2022-04-24 12:33:44+00:00,540,Normal
2022-04-24 12:40:47+00:00,710,Normal
2022-04-24 12:43:44+00:00,0,Normal
2022-04-24 12:48:46+00:00,20,Normal
2022-04-24 12:53:45+00:00,18,Normal
2022-04-24 12:58:46+00:00,100,Normal
2022-04-24 13:03:43+00:00,32,Normal
2022-04-24 13:10:47+00:00,89,Normal
2022-04-24 13:13:44+00:00,0,Normal
2022-04-24 13:18:43+00:00,0,Normal
2022-04-24 13:23:46+00:00,0,Normal
2022-04-24 13:28:45+00:00,0,Normal
2022-04-24 13:33:49+00:00,216,Normal
2022-04-24 13:40:48+00:00,73,Normal
2022-04-24 13:43:44+00:00,0,Normal
2022-04-24 13:48:45+00:00,0,Normal
2022-04-24 13:53:44+00:00,0,Normal
2022-04-24 13:58:45+00:00,0,Normal
2022-04-24 14:03:44+00:00,0,Normal
2022-04-24 14:10:48+00:00,4,Normal
2022-04-24 14:13:45+00:00,0,Normal
2022-04-24 14:18:43+00:00,0,Normal
2022-04-24 14:23:46+00:00,2,Normal
2022-04-24 14:28:44+00:00,32,Normal
2022-04-24 14:33:47+00:00,0,Normal
2022-04-24 14:40:47+00:00,3,Normal
2022-04-24 14:43:44+00:00,0,Normal
2022-04-24 14:48:43+00:00,17,Normal
2022-04-24 14:53:42+00:00,0,Normal
